6.204153106802070852e+02 1.017000000000000000e+03
6.255216072125065239e+02 1.014000000000000000e+03
6.306279037448057352e+02 9.600000000000000000e+02
6.357342002771051739e+02 1.013000000000000000e+03
6.408404968094044989e+02 9.940000000000000000e+02
6.459467933417038239e+02 9.120000000000000000e+02
6.510530898740032626e+02 8.540000000000000000e+02
6.561593864063024739e+02 8.680000000000000000e+02
6.612656829386019126e+02 8.840000000000000000e+02
6.663719794709012376e+02 8.560000000000000000e+02
6.714782760032005626e+02 8.460000000000000000e+02
6.765845725355000013e+02 8.260000000000000000e+02
6.816908690677992126e+02 7.990000000000000000e+02
6.867971656000986513e+02 7.960000000000000000e+02
6.919034621323978627e+02 7.830000000000000000e+02
6.970097586646973014e+02 7.840000000000000000e+02
7.021160551969967401e+02 7.600000000000000000e+02
7.072223517292959514e+02 7.450000000000000000e+02
7.123286482615953901e+02 7.090000000000000000e+02
7.174349447938946014e+02 6.770000000000000000e+02
7.225412413261940401e+02 6.950000000000000000e+02
7.276475378584934788e+02 6.810000000000000000e+02
7.327538343907926901e+02 6.890000000000000000e+02
7.378601309230921288e+02 6.470000000000000000e+02
7.429664274553913401e+02 6.460000000000000000e+02
7.480727239876907788e+02 6.930000000000000000e+02
7.531790205199901038e+02 6.310000000000000000e+02
7.582853170522894288e+02 5.780000000000000000e+02
7.633916135845888675e+02 5.930000000000000000e+02
7.684979101168880788e+02 5.610000000000000000e+02
7.736042066491875175e+02 5.720000000000000000e+02
7.787105031814867289e+02 4.960000000000000000e+02
7.838167997137861676e+02 5.100000000000000000e+02
7.889230962460856063e+02 5.090000000000000000e+02
7.940293927783848176e+02 5.040000000000000000e+02
7.991356893106842563e+02 4.460000000000000000e+02
8.042419858429834676e+02 4.640000000000000000e+02
8.093482823752829063e+02 4.090000000000000000e+02
8.144545789075823450e+02 4.230000000000000000e+02
8.195608754398815563e+02 4.200000000000000000e+02
8.246671719721809950e+02 4.040000000000000000e+02
8.297734685044802063e+02 3.740000000000000000e+02
8.348797650367796450e+02 3.780000000000000000e+02
8.399860615690789700e+02 3.200000000000000000e+02
8.450923581013782950e+02 3.490000000000000000e+02
8.501986546336777337e+02 3.240000000000000000e+02
8.553049511659769450e+02 3.290000000000000000e+02
8.604112476982763837e+02 3.490000000000000000e+02
8.655175442305757088e+02 2.900000000000000000e+02
8.706238407628750338e+02 2.920000000000000000e+02
8.757301372951744725e+02 2.610000000000000000e+02
8.808364338274736838e+02 2.670000000000000000e+02
8.859427303597731225e+02 2.300000000000000000e+02
8.910490268920723338e+02 2.460000000000000000e+02
8.961553234243717725e+02 2.490000000000000000e+02
9.012616199566712112e+02 2.330000000000000000e+02
9.063679164889704225e+02 2.360000000000000000e+02
9.114742130212698612e+02 1.860000000000000000e+02
9.165805095535690725e+02 2.180000000000000000e+02
9.216868060858685112e+02 2.200000000000000000e+02
9.267931026181679499e+02 2.230000000000000000e+02
9.318993991504671612e+02 1.890000000000000000e+02
